filename	word	vowel	freq_f1	amp_f1	width_f1	freq_f2	amp_f2	width_f2	freq_f3	amp_f3	width_f3	freq_h1	amp_h1	freq_h2	amp_h2	amp_h3	amp_p0	freq_p0	p0_id	p0prominence	a1p0_h1	a1p0_h2	a1p0_h3	a1p0	a1p0_compensated	freq_p1	amp_p1	a1p1	a1p1_compensated	a3p0	vwl_amp_rms	vwl_duration	timepoint	point_time	point_vwlpct	attempted_fix	status	errorflag	initial_bi
T0055G0016S0460	lai2	ai2	656	35.66	962	1268	41.3	113	2788	32.52	109	156	29	188	35.07	30.99	35.07	188	H2	5.07	6.66	0.59	4.66576	0.59	2.63042	906	28.61	7.05	9.98505	-2.55094	0.043752654	150	1	1.65	0	None	Auto	Shallow	l
T0055G0016S0462	n?i4	n	563	44.78	140	1478	41.9	53	2335	17.31	548	125	40.61	281	45.55	43.66	45.55	281	H2	3.41	4.17	-0.77	1.11603	-0.77	1.68761	969	23.04	21.74	23.85115	-28.24324	0.056700587	70	1	1.56	0	None	Auto	None	n
T0055G0016S0462	n?i4	?i4	250	48.37	432	1538	20.54	1100	2616	31.66	80	125	38.72	250	48.37	39.59	48.37	250	H2	9.21	9.65	0	8.78077	0	2.10734	938	22.17	26.2	27.67807	-16.71077	0.054688746	50	1	1.63	0	None	Auto	A1isP0	n
T0055G0016S0464	l?ii3	l?	656	30.6	450	1403	32.84	84	2756	11.9	683	125	19.93	219	20.44	24.85	20.44	219	H2	-1.95	10.67	10.16	5.74912	10.16	12.24726	875	21.32	9.28	12.63097	-8.53827	0.055639996	60	1	0.76	0	None	Auto	None	l
T0055G0016S0464	l?ii3	ii3	250	39.34	762	1813	27.63	213	2805	22.01	403	125	32.42	250	39.34	35.57	39.34	250	H2	5.34	6.92	0	3.76791	0	1.95831	875	18.15	21.19	22.78946	-17.3315	0.056871905	90	1	0.82	0	None	Auto	A1isP0	l
T0055G0016S0467	naa3	n	531	52.15	61	1723	41.82	74	2912	34.5	172	188	42.91	344	47.47	52.15	47.47	344	H2	-0.06	9.24	4.68	0.00077	4.68	7.53185	1031	29.11	23.04	24.92043	-12.97004	0.077640771	50	1	0.69	0	None	Auto	None	n
T0055G0016S0467	naa3	aa3	281	45.38	281	1382	27.16	512	2785	36.22	34	125	43.85	281	45.38	43.48	45.38	281	H2	1.72	1.53	0	1.90421	0	2.44215	875	22.7	22.68	24.49748	-9.16326	0.077658127	100	1	0.74	0	None	Auto	A1isP0	n
T0055G0016S0467	l?ii3	l?	656	45.49	427	1485	49.77	87	2438	33.95	308	156	42.56	313	40.21	39.12	42.56	156	H1	2.35	2.93	5.28	6.37109	2.93	4.97645	969	27.68	17.81	20.6702	-8.61218	0.08043448	50	1	0.84	0	None	Auto	None	l
T0055G0016S0467	l?ii3	ii3	281	44.52	251	1996	36.53	140	2621	29.13	281	156	44.92	281	44.52	44.17	44.92	156	H1	0.4	-0.4	0	0.35457	-0.4	1.71703	875	17.75	26.77	28.33829	-15.79101	0.082051263	40	1	0.89	0	None	Auto	None	l
T0055G0016S0467	n?ii3	n?	438	48.29	239	1390	44.42	49	2326	32.12	95	156	42.81	281	42.5	48.29	42.81	156	H1	0.31	5.48	5.79	-0.00318	5.48	7.5936	1000	27.93	20.36	22.71407	-10.68612	0.072166573	70	1	1.2	0	None	Auto	None	n
T0055G0016S0467	n?ii3	ii3	219	43.35	320	1509	17.66	663	3273	17.8	616	125	37.6	219	43.35	41.51	43.35	219	H2	3.8	5.75	0	1.84133	0	2.23062	1031	17.26	26.09	27.84999	-25.54577	0.069420352	50	1	1.27	0	None	Auto	A1isP0	n
T0055G0016S0468	l??2n	l?	656	46.82	165	1587	43	91	2554	37.84	119	125	37.88	250	33.93	31.09	37.88	125	H1	3.94	8.94	12.89	15.72715	8.94	10.97741	938	32.01	14.81	17.57534	-0.03786	0.052961145	30	1	0.62	0	None	Auto	None	l
T0055G0016S0468	l??2n	?2	625	43.37	180	1802	43.69	52	2610	38.85	100	125	36.53	250	35.79	34.5	36.53	125	H1	0.74	6.84	7.58	8.87235	6.84	8.88347	875	25.44	17.93	20.25547	2.31734	0.052033593	70	1	0.65	0	None	Auto	None	l
T0055G0016S0469	lau3	l	281	46.14	597	1457	23.78	487	2437	18.47	650	125	39.89	281	46.14	39.77	46.14	281	H2	6.31	6.25	0	6.36573	0	2.0525	969	19.03	27.11	29.00103	-27.66865	0.055382037	40	1	1.25	0	None	Auto	A1isP0	l
T0055G0016S0469	lau3	au3	656	40.22	293	1037	39.27	307	2880	19.33	340	188	29.73	219	34.6	30.75	34.6	219	H2	4.35	10.49	5.62	9.46665	5.62	7.7565	1000	39.27	0.95	5.25378	-15.27045	0.05377859	100	1	1.29	0	None	Auto	Shallow	l
T0055G0016S0471	nau3	n_0	469	39.3	332	1782	24.29	379	2521	26.9	228	125	37.27	219	38.81	39.06	38.81	219	H2	0.65	2.03	0.49	0.24496	0.49	2.68402	1031	13.84	25.46	27.16874	-11.91112	0.047706889	50	1	1.37	0	None	Auto	None	n
T0055G0016S0471	nau3	au3	344	23.52	975	1134	23.66	258	1893	12.84	321	61	13.21	125	24.15	20.66	24.15	125	H2	7.21	10.31	-0.63	2.85624	-0.63	1.37633	969	15.65	7.87	11.21039	-11.31003	0.046313334	100	1	1.42	0	HighF1Corrected	Auto	LoPitch	n
T0055G0016S0480	naa3	n	438	50.29	135	1256	35.92	221	2461	21.4	224	156	42.14	281	45.39	50.29	45.39	281	H2	-0.82	8.15	4.9	0.00094	4.9	7.48962	1000	31.15	19.14	21.92583	-23.98919	0.060336251	50	1	4.33	0	None	Auto	None	n
T0055G0016S0480	naa3	aa3	281	46.31	241	1365	30.88	189	2664	26.79	79	125	40.29	281	46.31	43.38	46.31	281	H2	4.47	6.02	0	2.93434	0	2.56321	969	16.06	30.25	32.41189	-19.5159	0.060310666	130	1	4.38	0	None	Auto	A1isP0	n
T0055G0016S0487	l?ii5	l?	375	55.81	356	1161	45.34	221	2558	19.23	811	188	48.74	375	55.81	46	48.74	188	H1	8.45	7.07	0	9.8149	7.07	9.21775	938	33.49	22.32	25.2062	-29.51036	0.076758849	50	1	0.62	0	None	Auto	None	l
T0055G0016S0487	l?ii5	ii5	313	53.75	133	1924	37.28	185	2552	38.61	127	156	47.56	313	53.75	38.74	53.75	313	H2	10.6	6.19	0	15.01208	0	3.58528	938	18.09	35.66	37.11492	-15.13893	0.075842925	80	1	0.67	0	None	Auto	A1isP0	l
T0055G0016S0488	l?oo4	l?	469	51.62	215	1230	39.12	274	2619	18.46	648	156	46.48	313	47.53	51.62	47.53	313	H2	-1.52	5.14	4.09	0.00014	4.09	6.63013	938	39.5	12.12	14.71319	-29.06591	0.078217929	30	1	0.67	0	None	Auto	None	l
T0055G0016S0488	l?oo4	oo4	344	51.94	220	1116	38.49	450	2472	16.99	587	156	46.97	344	51.94	48.36	51.94	344	H2	4.27	4.97	0	3.57858	0	2.82939	1031	38.49	13.45	16.19892	-34.9462	0.080005534	120	1	0.7	0	None	Auto	A1isP0	l
T0055G0016S0489	lai2	l_0	469	45.16	592	1430	39.1	303	2497	29.92	307	156	46.15	313	45.75	45.16	46.15	156	H1	0.4	-0.99	-0.59	0.00137	-0.99	1.0557	906	31.42	13.74	15.87197	-16.22776	0.059515005	40	1	0.64	0	None	Auto	None	l
T0055G0016S0489	lai2	ai2	594	45.25	303	1458	42.96	150	2951	25.2	669	156	43.34	281	38.08	42.81	43.34	156	H1	5.25	1.91	7.17	2.44245	1.91	3.9652	1031	38.56	6.69	9.51856	-18.14274	0.067356134	90	1	0.68	0	None	Auto	None	l
T0055G0016S0489	l?ii3	l?	438	49.34	586	1536	45.14	199	2384	35.21	311	156	45.01	281	46.51	49.34	46.51	281	H2	-0.67	4.33	2.83	-0.00422	2.83	4.9531	875	27.22	22.12	24.02423	-11.29676	0.076562995	50	1	1.48	0	None	Auto	None	l
T0055G0016S0489	l?ii3	ii3	344	49.06	133	1940	35.62	121	2737	22.16	530	125	36.67	250	46.44	49.06	46.44	250	H2	3.58	12.39	2.62	0.00248	2.62	5.37273	969	14.4	34.66	36.14783	-24.281	0.075386578	60	1	1.53	0	None	Auto	None	l
T0055G0016S0491	lai2	l	469	26.76	585	1683	13.66	1317	2560	15.34	763	156	35.84	313	33	26.76	35.84	156	H1	2.84	-9.08	-6.24	0.00046	-9.08	-7.03974	969	18.46	8.3	10.02744	-20.49808	0.058019529	90	1	0.44	0	None	Auto	Crash-PulseBegin	l
T0055G0016S0491	lai2	ai2	688	44.85	220	1395	44.02	72	2642	27.43	277	125	40.24	281	37.06	36.44	40.24	125	H1	3.18	4.61	7.79	8.41409	4.61	6.64662	969	35.2	9.65	12.75578	-12.80995	0.062024987	90	1	0.53	0	None	Auto	None	l
T0055G0016S0491	l??5	l_0	313	52.18	152	1658	31.1	161	2853	26.5	207	156	47.31	313	52.18	36.7	52.18	313	H2	10.17	4.87	0	15.4842	0	3.32291	938	28.36	23.82	25.4426	-25.67732	0.072173904	50	1	0.79	0	None	Auto	A1isP0	l
T0055G0016S0491	l??5	??5	656	50.02	104	1412	35.91	248	2754	27.84	347	156	43.36	313	44.49	42.69	44.49	313	H2	1.46	6.66	5.53	7.32742	5.53	7.91128	969	28.35	21.67	24.18974	-16.64882	0.071776293	80	1	0.84	0	None	Auto	None	l
T0055G0016S0496	lau3	l	313	50.15	122	1913	37.3	118	2449	24.77	581	156	45.79	313	50.15	46.76	50.15	313	H2	3.87	4.36	0	3.3901	0	3.15518	938	16.52	33.63	35.17504	-25.3835	0.071964485	70	1	1.42	0	None	Auto	A1isP0	l
T0055G0016S0496	lau3	au3	563	48.96	405	1236	43.68	229	2837	24.42	350	125	39.25	281	38.3	39.26	39.25	125	H1	0.94	9.71	10.66	9.69521	9.71	11.74955	875	26.77	22.19	25.03241	-14.83429	0.069192117	90	1	1.49	0	None	Auto	None	l
T0055G0016S0498	lau3	l	313	49.11	105	1705	36.18	144	2439	28.23	345	156	46.24	313	49.11	47.91	49.11	313	H2	2.03	2.87	0	1.20198	0	2.98651	969	22.98	26.13	27.85192	-20.87669	0.072601633	70	1	1.08	0	None	Auto	A1isP0	l
T0055G0016S0498	lau3	au3	594	46.78	296	1360	33.31	845	2511	26.27	490	125	38.13	219	39.46	43.2	39.46	219	H2	3.76	8.65	7.32	3.58485	7.32	9.42765	1031	36.11	10.67	13.12542	-13.19197	0.061875792	70	1	1.15	0	None	Auto	None	l
T0055G0016S0500	l?au3	l?	406	59.66	166	1290	43.16	373	2317	33.86	298	188	48.04	406	59.66	42.43	48.04	188	H1	14.43	11.62	0	17.22923	11.62	13.84927	1000	34.14	25.52	27.88701	-14.18216	0.088361518	80	1	0.69	0	None	Auto	None	l
T0055G0016S0500	l?au3	au3	625	44.52	245	1936	31.6	396	2543	34.49	398	156	44.51	313	41	40.14	44.51	156	H1	3.51	0.01	3.52	4.3769	0.01	2.07035	938	35.27	9.25	11.43158	-10.01789	0.086131327	150	1	0.77	0	None	Auto	None	l
T0055G0017S0006	n?ii3	n?	344	49.4	27	2040	27.85	101	2744	26.19	122	156	4.15	344	49.4	4.44	49.4	344	H2	45.11	45.25	0	44.95656	0	13.4717	1031	11.63	37.77	39.24072	-23.21205	0.089919085	140	1	0.99	0	None	Auto	A1isP0	n
T0055G0017S0006	n?ii3	ii3	281	50.05	287	1679	26.25	820	2603	22.39	509	281	50.05	531	39.51	30.47	50.05	281	H1	10.54	0	10.54	19.57524	0	2.42312	1031	8.52	41.53	43.13111	-27.65701	0.098148138	90	1	1.13	0	None	Auto	A1isP0	n
T0055G0017S0007	l??2?	l?	375	47.55	115	1663	32.94	174	2467	19.35	472	125	38.3	250	44.36	47.55	44.36	250	H2	1.43	9.25	3.19	0.0045	3.19	5.83185	906	16.65	30.9	32.53992	-25.00846	0.070006231	50	1	1.75	0	None	Auto	None	l
T0055G0017S0007	l??2?	?2	281	44.64	124	1915	21.96	450	2615	22.5	378	156	41.21	281	44.64	41.7	44.64	281	H2	3.18	3.43	0	2.94322	0	2.94272	875	15.73	28.91	30.39275	-22.13948	0.069053816	60	1	1.8	0	None	Auto	A1isP0	l
T0055G0017S0007	n??2n	n?_0	344	51.1	52	1744	20.53	262	2793	19.58	166	156	44.98	344	51.1	28.98	51.1	344	H2	14.12	6.12	0	22.11787	0	7.69743	1031	21.48	29.62	31.26471	-31.51657	0.077658645	90	1	2.33	0	None	Auto	A1isP0	n
T0055G0017S0007	n??2n	?2	281	49.45	75	1347	20.7	520	2920	12.76	267	125	41.24	281	49.45	43.15	49.45	281	H2	7.25	8.21	0	6.30323	0	3.56265	969	13.02	36.43	38.34028	-36.69005	0.07771881	110	1	2.42	0	None	Auto	A1isP0	n
T0055G0017S0008	l??u4	l?	344	56.03	138	1357	40.33	119	2553	36.99	245	219	8.01	344	56.03	15.06	56.03	344	H2	44.49	48.02	0	40.97123	0	3.65665	1031	33.23	22.8	25.29987	-19.04168	0.149337003	100	1	1.2	0	None	Auto	A1isP0	l
T0055G0017S0008	l??u4	?u4	313	65.13	125	1667	45.62	179	2381	39.64	216	156	46.27	313	65.13	46.49	65.13	313	H2	18.75	18.86	0	18.63568	0	3.70613	938	26.28	38.85	40.46106	-25.49454	0.148640531	100	1	1.3	0	None	Auto	A1isP0	l
T0055G0017S0008	n??2n	n?	406	55.07	186	1892	37.63	257	2537	31.96	318	125	44.9	250	49.79	55.07	49.79	250	H2	-0.2	10.17	5.28	-0.00277	5.28	7.71429	1031	24.75	30.32	31.93479	-17.82763	0.143133748	70	1	1.4	0	None	Auto	None	n
T0055G0017S0008	n??2n	?2	344	50.61	229	1728	13.63	741	2740	26.88	466	125	33.13	250	46.38	50.61	46.38	250	H2	4.51	17.48	4.23	-0.00216	4.23	6.65646	969	25.09	25.52	27.08163	-19.49879	0.134612433	180	1	1.47	0	None	Auto	None	n
T0055G0017S0009	l?ii3	l?	688	52.6	193	1519	51.29	95	2700	39.14	168	156	48.49	344	53.69	51.22	53.69	344	H2	3.83	4.11	-1.09	1.37654	-1.09	1.30617	875	46.76	5.84	8.51781	-14.54569	0.115732195	80	1	1.22	0	None	Auto	None	l
T0055G0017S0009	l?ii3	ii3	281	58.33	160	2176	35.14	486	2832	37	335	156	43.31	281	58.33	45.87	58.33	281	H2	13.74	15.02	0	12.45788	0	3.00994	875	31.27	27.06	28.4184	-21.32611	0.116790052	50	1	1.3	0	None	Auto	A1isP0	l
T0055G0017S0011	l??2?	l?	563	52.06	120	1683	49.32	45	2379	29.92	371	94	32.26	188	39.17	44.93	39.17	188	H2	0.57	19.8	12.89	7.12761	12.89	15.02361	938	31.38	20.68	22.68789	-9.2545	0.113520577	90	1	1.99	0	None	Auto	None	l
T0055G0017S0011	l??2?	?2	344	53.44	107	1962	41.54	67	2585	32.1	231	125	31.74	219	40.5	53.44	40.5	219	H2	-2.09	21.7	12.94	-0.0049	12.94	15.45642	906	18.92	34.52	35.9834	-8.4019	0.109635414	90	1	2.08	0	None	Auto	None	l
T0055G0017S0012	n?ii3	n?	469	52.5	101	1844	37.11	290	2440	26.64	889	156	46.68	313	53.81	52.5	53.81	313	H2	4.22	5.82	-1.31	-0.00317	-1.31	1.46721	938	29.24	23.26	24.92744	-27.17108	0.09029886	80	1	1.57	0	None	Auto	None	n
T0055G0017S0012	n?ii3	ii3	375	45.69	119	1681	15.22	611	2662	13.76	493	61	30.14	125	36.1	43.68	36.1	125	H2	-0.81	15.55	9.59	2.00937	9.59	11.71173	875	19.65	26.04	27.57851	-22.339	0.089609058	60	1	1.65	0	None	Auto	LoPitch	n
T0055G0017S0012	n?ii3	n?	438	53.65	72	1831	41.13	74	2688	34.37	176	125	35.2	219	40.7	45.55	40.7	219	H2	0.33	18.45	12.95	8.10364	12.95	15.22464	875	31.66	21.99	23.70903	-6.33204	0.104343889	100	1	3.93	0	None	Auto	None	n
T0055G0017S0012	n?ii3	ii3	281	47.24	48	1530	13.3	472	2631	12.05	243	281	47.24	563	28.05	18.89	47.24	281	H1	19.19	0	19.19	28.34707	0	5.96958	875	13.17	34.07	35.63035	-35.19062	0.105916977	70	1	4.03	0	None	Auto	A1isP0	n
T0055G0017S0014	l?uu4	l?	375	50.57	592	1302	45	102	2738	32.43	196	125	39.01	250	47.49	50.57	47.49	250	H2	2.7	11.56	3.08	0.00402	3.08	5.138	1031	33.24	17.33	20.18224	-15.06082	0.135005991	120	1	1.25	0	None	Auto	None	l
T0055G0017S0014	l?uu4	uu4	406	59.91	26	1190	10.08	678	2544	17.98	262	188	48.35	406	59.91	37.73	48.35	188	H1	16.87	11.56	0	22.17694	11.56	13.86443	1000	34.01	25.9	27.86694	-30.36571	0.136242701	90	1	1.37	0	None	Auto	None	l
T0055G0017S0015	l?ii3	l?	313	60.18	68	1200	36.3	311	2486	32.58	60	156	45.57	313	60.18	41.36	60.18	313	H2	16.71	14.61	0	18.81711	0	5.60226	938	32.14	28.04	30.42146	-27.59905	0.104149042	70	1	1.42	0	None	Auto	A1isP0	l
T0055G0017S0015	l?ii3	ii3	313	46.06	178	2131	29	329	2736	34.51	247	94	34.15	156	30.35	43.49	34.15	94	H1	3.8	11.91	15.71	2.56736	11.91	13.96573	969	17.9	28.16	29.60594	0.36493	0.107354006	30	1	1.49	0	None	Auto	None	l
T0055G0017S0016	laa1	l	344	52.32	181	1400	24.16	669	2680	16.72	591	188	40.07	344	52.32	43.9	52.32	344	H2	10.34	12.25	0	8.42296	0	3.02582	875	33.22	19.1	20.8773	-35.5968	0.109993713	100	1	0.44	0	None	Auto	A1isP0	l
T0055G0017S0016	laa1	aa1	563	55.59	137	1262	43.46	266	2603	33.39	210	188	44.18	375	50.56	55.59	44.18	188	H1	0.68	11.41	5.03	-0.00482	11.41	13.52581	938	42.34	13.25	16.14465	-10.79467	0.110054402	100	1	0.54	0	None	Auto	None	l
T0055G0017S0016	n?ii3	n?	281	57.95	129	1950	37.42	489	2508	37.79	305	125	43.43	281	57.95	56.89	57.95	281	H2	7.79	14.52	0	1.06011	0	2.77967	969	20.33	37.62	39.13666	-20.15736	0.118436952	60	1	1.29	0	None	Auto	A1isP0	n
T0055G0017S0016	n?ii3	ii3	313	51.77	116	2115	24.87	537	2984	23.39	731	125	28.53	219	42.88	51.77	42.88	219	H2	2.73	23.24	8.89	0.00228	8.89	11.37446	875	22.02	29.75	31.16086	-19.49288	0.117784346	80	1	1.35	0	None	Auto	None	n
T0055G0017S0017	l??5	l	719	18.85	307	1783	4.67	1073	3002	6.18	603	156	19.77	188	23.29	11.56	23.29	188	H2	5.35	-0.92	-4.44	7.29459	-4.44	-2.38427	969	15.34	3.51	6.79955	-17.11286	0.008338235	30	1	2.31	0	None	Auto	Shallow	l
T0055G0017S0017	l??5	??5	1000	16.93	628	1369	10.54	2109	2175	15.07	209	94	8.51	188	26.58	16.34	26.58	188	H2	14.15	8.42	-9.65	0.58617	-9.65	-7.61502	1000	16.93	0	2.39113	-11.51238	0.007483015	30	1	2.34	0	None	Auto	Shallow	l
T0055G0017S0021	n?ii3	n?	375	53.24	33	1692	19.53	501	2453	23.59	350	188	46.5	375	53.24	23.66	46.5	188	H1	18.17	6.74	0	29.58454	6.74	9.12532	906	19.39	33.85	35.39559	-22.90776	0.087743514	70	1	1	0	None	Auto	None	n
T0055G0017S0021	n?ii3	ii3	313	54.04	53	1732	9.63	1476	2423	22.88	266	156	42.05	313	54.04	36.89	54.04	313	H2	14.57	11.99	0	17.14633	0	6.76727	906	18.4	35.64	36.95665	-31.16055	0.087002985	80	1	1.07	0	None	Auto	A1isP0	n
T0055G0017S0022	l??5	l	438	47.47	237	1575	18.64	1138	2478	21.83	765	156	43.11	281	45.04	47.47	45.04	281	H2	-0.25	4.36	2.43	-0.00163	2.43	4.81317	875	33.38	14.09	15.77733	-23.20929	0.129038553	30	1	1.49	0	None	Auto	None	l
T0055G0017S0022	l??5	??5	438	47.97	150	1411	28.21	277	2664	16.01	574	156	41.1	281	44.42	47.97	44.42	281	H2	-0.12	6.87	3.55	-0.00484	3.55	6.12215	875	31.64	16.33	18.27849	-28.4137	0.126478581	40	1	1.52	0	None	Auto	None	l
T0055G0017S0025	laa1	l	594	48.14	120	1546	36.93	160	2497	30.85	204	94	33.65	188	37.48	38.66	37.48	188	H2	1.32	14.49	10.66	9.48099	10.66	12.77039	875	36.21	11.93	14.43137	-6.62586	0.067132206	80	1	1.24	0	None	Auto	None	l
T0055G0017S0025	laa1	aa1	594	46.28	231	1469	37	377	2578	35.67	136	125	33.55	219	34.42	44.42	34.42	219	H2	-4.57	12.73	11.86	1.85865	11.86	14.00871	938	35.91	10.37	12.71841	1.24691	0.061643181	120	1	1.32	0	None	Auto	None	l
T0055G0017S0025	l??5	l	375	51.41	29	1840	32.32	136	2531	30.22	120	219	2.85	375	51.41	4.51	2.85	219	H1	47.73	48.56	0	46.89826	48.56	51.07862	875	4.88	46.53	48.04869	27.37041	0.057849108	70	1	1.62	0	None	Auto	Shallow	l
T0055G0017S0025	l??5	??5	469	44.61	102	1431	31.46	112	2569	28.62	42	125	30.69	219	33.05	38.96	33.05	219	H2	-1.78	13.92	11.56	5.65129	11.56	13.847	938	21.5	23.11	25.19091	-4.42604	0.047524402	80	1	1.69	0	None	Auto	None	l
T0055G0017S0030	l?au4	l?	625	46.71	199	1469	40.57	131	2415	26.8	353	125	37.24	250	39.67	44.84	39.67	250	H2	-1.37	9.47	7.04	1.87336	7.04	9.27015	875	35.89	10.82	13.1345	-12.86622	0.119118937	90	1	1.74	0	None	Auto	None	l
T0055G0017S0030	l?au4	au4	469	59.47	56	1613	43.29	106	2404	35.03	334	156	44.66	313	54.1	59.47	54.1	313	H2	2.03	14.81	5.37	-0.00126	5.37	8.21405	938	32.13	27.34	29.17352	-19.07134	0.107351945	100	1	1.83	0	None	Auto	None	l
T0055G0017S0030	l?au4	l?	406	41.29	109	1633	30.5	119	2449	21.24	259	94	24.15	125	32.84	24.13	32.84	125	H2	8.7	17.14	8.45	17.15769	8.45	10.53432	875	19.6	21.69	23.45827	-11.59527	0.05340961	80	1	3.89	0	None	Auto	Shallow	l
T0055G0017S0030	l?au4	au4	406	41.29	109	1633	30.5	119	2449	21.24	259	94	24.15	125	32.84	24.13	32.84	125	H2	8.7	17.14	8.45	17.15769	8.45	10.53432	875	19.6	21.69	23.45827	-11.59527	0.050871261	90	1	3.97	0	None	Auto	Shallow	l
T0055G0017S0033	l?oo2	l?	344	54.95	232	1066	32.67	725	2632	31.97	125	156	47.77	344	54.95	51	54.95	344	H2	5.57	7.18	0	3.9478	0	2.74063	1000	32.67	22.28	24.21351	-22.98498	0.094387817	120	1	0.63	0	None	Auto	A1isP0	l
T0055G0017S0033	l?oo2	oo2	406	47.75	514	734	39.09	585	2989	10.8	976	94	23.49	219	35.64	50.37	35.64	219	H2	-1.29	24.26	12.11	-2.62113	12.11	14.25415	938	28.84	18.91	20.33394	-24.83841	0.097225364	140	1	0.75	0	None	Auto	None	l
T0055G0017S0041	l?a5?	l?	375	41.55	185	1665	36.04	134	2700	23.7	417	94	15.48	156	24.07	31.6	24.07	156	H2	-0.69	26.07	17.48	9.95162	17.48	19.57718	875	23.1	18.45	20.37388	-0.36615	0.093333437	70	1	1.48	0	None	Auto	Shallow	l
T0055G0017S0041	l?a5?	a5	375	41.55	185	1665	36.04	134	2700	23.7	417	94	15.48	156	24.07	31.6	24.07	156	H2	-0.69	26.07	17.48	9.95162	17.48	19.57718	875	23.1	18.45	20.37388	-0.36615	0.084573923	60	1	1.55	0	None	Auto	Shallow	l
T0055G0017S0042	l??2?	l?	313	51.89	237	1356	25.89	444	2677	27.1	274	125	27.73	219	32.76	51.89	32.76	219	H2	-7.05	24.16	19.13	0.00144	19.13	21.44197	1031	28.87	23.02	25.19825	-5.66151	0.107475092	70	1	2.17	0	None	Auto	None	l
T0055G0017S0042	l??2?	?2	313	53.28	228	1932	38.39	146	2623	33.81	384	94	32.7	219	42.47	53.28	42.47	219	H2	-0.52	20.58	10.81	-0.00042	10.81	13.18627	875	24.43	28.85	30.2914	-8.65539	0.095030414	100	1	2.24	0	None	Auto	None	l
T0055G0017S0042	l??2?	l?	375	43.08	187	1448	25.26	336	2776	14.35	398	125	32.11	250	41.4	43.08	41.4	250	H2	3.81	10.97	1.68	0.0025	1.68	4.21194	969	17.09	25.99	27.90686	-27.04739	0.089249618	50	1	2.38	0	None	Auto	None	l
T0055G0017S0042	l??2?	?2	344	48.69	61	2191	24.22	192	2700	17.26	1208	125	26.91	219	35.56	48.69	35.56	219	H2	-2.24	21.78	13.13	0.0031	13.13	15.62823	1000	14.85	33.84	35.26798	-18.29513	0.085557109	90	1	2.43	0	None	Auto	None	l
T0055G0017S0042	l??u2	l?	500	42.05	194	1535	36.48	62	2866	20.78	334	281	1.16	500	42.05	-5.72	1.16	281	H1	44.34	40.89	0	47.76952	40.89	43.25347	1000	22.44	19.61	21.74071	19.62085	0.065312945	130	1	2.96	0	None	Auto	None	l
T0055G0017S0042	l??u2	?u2	344	48.15	56	1876	27.86	151	2532	23.48	355	94	6.09	344	48.15	2.85	48.15	344	H2	43.68	42.06	0	45.3045	0	6.92587	1031	19.15	29	30.56656	-24.67085	0.064961968	110	1	3.09	0	None	Auto	A1isP0	l
T0055G0017S0042	l??5	l_0	375	44.16	319	1411	34.95	115	2529	15.29	601	125	32.6	250	38.1	44.16	38.1	250	H2	-0.28	11.56	6.06	0.00274	6.06	8.34208	875	25.94	18.22	20.18341	-22.80894	0.05584809	50	1	3.4	0	None	Auto	None	l
T0055G0017S0042	l??5	??5	375	51.01	513	1412	41.09	179	2755	20.4	877	125	23.36	250	36.1	51.01	36.1	250	H2	-1.09	27.65	14.91	0.00311	14.91	17.04218	969	24.3	26.71	28.86092	-15.69938	0.053679226	90	1	3.45	0	None	Auto	None	l
T0055G0017S0043	l?ii4	l?_0	375	53.49	34	1829	26.98	611	2448	33.11	117	188	45.46	375	53.49	41.82	45.46	188	H1	9.85	8.03	0	11.66617	8.03	10.3033	969	25.7	27.79	29.34718	-12.35245	0.134250529	50	1	1.14	0	None	Auto	None	l
T0055G0017S0043	l?ii4	ii4	375	59.55	8	2091	36.76	98	2819	38.12	112	188	47.1	375	59.55	38.62	47.1	188	H1	16.69	12.45	0	20.92516	12.45	14.77409	938	23.28	36.27	37.72205	-8.98032	0.14143314	190	1	1.19	0	None	Auto	None	l
T0055G0017S0043	lai5	l	438	46.98	173	1540	36.96	103	2480	31.8	199	94	28.25	219	37.36	43.02	37.36	219	H2	1.73	18.73	9.62	3.95511	9.62	11.86138	875	28.17	18.81	20.73561	-5.56436	0.083679463	70	1	2.75	0	None	Auto	None	l
T0055G0017S0043	lai5	ai5	1656	25.69	365	2254	33.4	125	3014	28.1	425	156	-0.58	188	7.28	15.38	7.28	188	H2	1.55	26.27	18.41	10.30619	18.41	20.43097	938	8.88	16.81	19.53015	20.81533	0.090621597	120	1	2.82	0	HighF1Corrected	Auto	Shallow	l
T0055G0017S0043	lai5	l	406	53.34	110	1468	40.46	68	2542	28.95	167	125	31.62	281	41.9	53.34	41.9	281	H2	-0.59	21.72	11.44	-0.00311	11.44	14.19339	1031	14.94	38.4	40.56739	-12.95276	0.069573295	50	1	4.1	0	None	Auto	None	l
T0055G0017S0043	lai5	ai5	625	53.2	119	1614	46.2	96	2561	34.8	355	156	33.8	313	49.51	52.19	49.51	313	H2	6.52	19.4	3.69	1.00695	3.69	6.1276	906	35.78	17.42	19.54548	-14.71121	0.066933677	80	1	4.15	0	None	Auto	None	l
T0055G0017S0043	n?ii3	n?	375	48.67	40	2208	38.25	72	2813	30.37	398	125	30.91	250	46.1	48.67	46.1	250	H2	6.31	17.76	2.57	-0.00432	2.57	5.34803	1000	17.15	31.52	32.94408	-15.72631	0.062817838	110	1	4.37	0	None	Auto	None	n
